aid,likeNum,commentsLen,reposts_count,region,content,contentLen,create_at,type,detailUrl,authorAvatar,authorName,authorDetail,isVip
5105836590370343,8,18,0,福建,真是够了，我也想谈恋爱[单身狗] ​,30,2024-11-29,同城,https://weibo.com/5105836590370343/P2rPR1ylh,"https://tvax4.sinaimg.cn/crop.0.0.939.939.180/008D9ix7ly8hqq4weqykxj30q30q3q52.jpg?KID=imgbed,tva&Expires=1732909057&ssig=7LoirJLZO6",小熊布鲁托,https://weibo.com/u/7907555957,
5105860045179086,336,143,0,山东,然后 我在酒店开房了 ​,19,2024-11-29,同城,https://weibo.com/5105860045179086/P2srGlJjE,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/64a47256ly8hlsc4vl5pqj20u00u0tbf.jpg?KID=imgbed,tva&Expires=1732909057&ssig=J0aCygDWQS",扶着老太太闯,https://weibo.com/u/1688498774,0
5106201915821369,0,1,0,福建,天不冷，人都哪去了，都去抢明天刀郎厦门演唱会的票了吗  ​,73,2024-11-30,同城,https://weibo.com/5106201915821369/P2Bl5oqp3,"https://tva1.sinaimg.cn/crop.0.0.180.180.180/4ce13ae3jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1732909057&ssig=2qdO5Ui%2BAP",鹭岛传奇,https://weibo.com/u/1289829091,0
5106137047498809,2,3,0,福建,"这还没过年媒婆又开始了
不是微信电话就是电话[费解]
天天发来发去那几个[苦涩]
我眼光高，不想看，求放过，求求了[苦涩] ​",113,2024-11-29,同城,https://weibo.com/5106137047498809/P2zEsvsMx,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/006SZthDly8hw04k8cd10j30e80e8gnb.jpg?KID=imgbed,tva&Expires=1732909057&ssig=poh8paHfdS",宋宋的快乐星球又回来了,https://weibo.com/u/6309369713,0
5106065796764317,222,66,2,福建,水灵灵地在酒店躺48小时[困]  ​,46,2024-11-29,同城,https://weibo.com/5106065796764317/P2xNxsnHT,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/0070kAx1ly8hthwov639xj30e80e8wew.jpg?KID=imgbed,tva&Expires=1732909057&ssig=xlSIhqiInA",一只胖肥肥肥肥,https://weibo.com/u/6417836815,0
5106182962545317,3,1,1,北京,🌴🌊#厦门##鼓浪屿#  ​,42,2024-11-29,同城,https://weibo.com/5106182962545317/P2AQwaG9v,"https://tvax1.sinaimg.cn/crop.0.0.996.996.180/006SjIGhly8hcmxysemd9j30rp0ro75p.jpg?KID=imgbed,tva&Expires=1732909057&ssig=KAHUmVFmP%2B",1易只喵,https://weibo.com/u/6299419125,0
5105660596061174,104,19,0,福建,生活愉快！ ​,10,2024-11-28,同城,https://weibo.com/5105660596061174/P2nfZpqMS,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/005NJpYQly8htazc3xmncj30u00u0teg.jpg?KID=imgbed,tva&Expires=1732909059&ssig=4ovfwvh372",原来是陳qian,https://weibo.com/u/5315529256,0
5105356609159895,197,33,2,福建,钓系穿搭 ​,8,2024-11-27,同城,https://weibo.com/5105356609159895/P2flGCqUf,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/0066qwWnly8hgdr8z64ncj30u00u0ta9.jpg?KID=imgbed,tva&Expires=1732909059&ssig=zfqq27xDnX",宋宋宋宋xs,https://weibo.com/u/5591778163,0
5106073902778940,5,4,0,浙江,也许我们都很普通，但总有人看你特别 ​,34,2024-11-29,同城,https://weibo.com/5106073902778940/P2y0CbEVC,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/005XdL4hly8hw0ougecz3j30u00u0ju1.jpg?KID=imgbed,tva&Expires=1732909059&ssig=mNrwlqR9dI",不是小凫,https://weibo.com/u/5455747181,0
5105767025480645,1,1,0,福建,#厦门山海健康步道#  ​,38,2024-11-28,同城,https://weibo.com/5105767025480645/P2q1EmZLv,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/7d0f9d7dly8hul2lxzlodj20u00u03zg.jpg?KID=imgbed,tva&Expires=1732909059&ssig=MUSZxhX2Ig",I_am邱小Q,https://weibo.com/u/2098175357,0
5105975986750465,4,3,0,福建,领导让我去找他我害怕[融化][融化] ​,32,2024-11-29,同城,https://weibo.com/5105975986750465/P2vsGsk6t,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/008soPsTly8hvag8vry8kj30e80e8gma.jpg?KID=imgbed,tva&Expires=1732909059&ssig=B664U1ylEF",沂慕之之,https://weibo.com/u/7748717771,0
5105864669136240,425,51,3,吉林,一组很喜欢的🖤 #OOTD# ​,23,2024-11-29,同城,https://weibo.com/5105864669136240/P2sz8CkKI,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006VgohNly8hq3idir29uj30u00u00sn.jpg?KID=imgbed,tva&Expires=1732909059&ssig=NvKtwSdFN%2B",不爱吃菜iry,https://weibo.com/u/6342954751,0
5106165702200365,0,0,0,福建,建议首选厦航[微笑]  ​,38,2024-11-29,同城,https://weibo.com/5106165702200365/P2AoG9epL,"https://tvax2.sinaimg.cn/crop.0.0.888.888.180/7eb5b94fly8hgd50qwjnvj20oo0oo0to.jpg?KID=imgbed,tva&Expires=1732909059&ssig=qTG3BV%2FU8t",恋爱_狗都不谈啊,https://weibo.com/u/2125838671,0
5106008891065898,3,2,0,福建,"许biubiu不让我穿黑丝
而且反应很大
很讨厌
[揣手][揣手][揣手] ​",59,2024-11-29,同城,https://weibo.com/5106008891065898/P2wjL4thU,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/90c649fbly8hcouhnixcdj20e80e8mxo.jpg?KID=imgbed,tva&Expires=1732909059&ssig=hLtbpfaoIi",温哑,https://weibo.com/u/2428914171,0
5106140289172361,15,4,0,福建,追日落🌄  ​,30,2024-11-29,同城,https://weibo.com/5106140289172361/P2zJGCu9j,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/0074LAVgly8hrj8vnfxa8j30e80e8752.jpg?KID=imgbed,tva&Expires=1732909059&ssig=vymC1MiTCU",Zxuouoii-,https://weibo.com/u/6483378518,0
5105405829584283,7,2,0,广东,好爽😭  ​,28,2024-11-27,同城,https://weibo.com/5105405829584283/P2gD4Edjd,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/006ADw1Vly8gk4zl0ej1zj30e80e8wep.jpg?KID=imgbed,tva&Expires=1732909059&ssig=gapXKuttqK",小莫困了_,https://weibo.com/u/6038163007,0
5105654886826922,18983,637,2320,未知,【#遭前男友囚禁烫伤女生脱离生命危险# 男生父亲扬言：不管不赔】#囚禁烫伤女友男子父亲扬言不管不赔#11月28日，记者从女孩堂姐处获悉，遭前男友囚禁泼开水烫伤的女生，目前已经脱离生命危险，烫伤严重仍在救治中。堂姐介绍自己20岁的堂妹于11月21日晚在福建厦门被堂妹前男友骗到民宿后折磨，男方用开 ​,587,2024-11-28,榜单,https://weibo.com/5105654886826922/P2n6MsDZE,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/007YAdaely8hue6u20f9xj30u00u00ud.jpg?KID=imgbed,tva&Expires=1732909063&ssig=MLHdlgncCd",大象新闻,https://weibo.com/u/7308140398,0
5105734629198876,27897,260,130,北京,【污染】ai教程，ai伪动物摄影，种子网店ai花草例图，ai伪照片编故事，你们够了没 ​,76,2024-11-28,榜单,https://weibo.com/5105734629198876/P2pboCB2Y,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/007O2sWaly8hhtw7wnb35j30e80e80su.jpg?KID=imgbed,tva&Expires=1732909063&ssig=SW9WG7UfMT",赛博十块鉴定所,https://weibo.com/u/7152334518,0
5106065799119740,10361,1104,269,未知,【#女子中医诊所治疗时遭医生性侵#，医生涉嫌强奸被刑拘】#女子在中医诊所遭性侵医生被刑拘#“我这些天抑郁，吃不下饭，没法正常上班。本身身体就出了问题找他治疗，但是现在身心都更难受了，不知道该怎么办。家人也劝我不要声张，我真的不知道该怎么办了。”受害人高婷（化名）在社交媒体发帖称，她日 ​,806,2024-11-29,榜单,https://weibo.com/5106065799119740/P2xNxCgsA,"https://tvax1.sinaimg.cn/crop.11.10.275.275.180/005vnhZYly8ftjmwo0bx4j308c08cq32.jpg?KID=imgbed,tva&Expires=1732909063&ssig=XKlNU%2FJe1Q",澎湃新闻,https://weibo.com/u/5044281310,0
5105630601809415,56538,186,739,未知,【#男子爬武当山偶遇神兽飞鼠# 粪便为名贵中药材“五灵脂”】11月25日，湖北武当山。男子去探秘武当山天仙岩，无意间发现了两只飞鼠，这是武当山的“灵兽”，也是天仙岩的守护神，特别有灵性。据了解，飞鼠的粪便是名贵中药材“五灵脂”。 http://t.cn/A6mGthPg ​,242,2024-11-28,榜单,https://weibo.com/5105630601809415/P2mtC7AI7,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/67f865afly8h8vg6w30czj20e80e8t92.jpg?KID=imgbed,tva&Expires=1732909063&ssig=JGH%2B48mkVE",钱江视频,https://weibo.com/u/1744332207,0
5105763777514915,27645,2609,634,未知,"#吴柳芳曾多次参加公益支教活动#【被指“擦边主播”后，杭州公益圈人士讲述前体操冠军吴柳芳另一面】#知情人讲述吴柳芳的另一面# 11月27日，浙江共工公益事业发展中心的一篇文章引起网友的关注和讨论，文章对吴柳芳2019年至2021年在浙江杭州期间参加公益活动的行为进行了回顾。

28日，@潇湘晨报 记者 ​",2303,2024-11-28,榜单,https://weibo.com/5105763777514915/P2pWpvwYj,"https://tvax4.sinaimg.cn/crop.0.0.826.826.180/001O24LNly8h8viu4nck1j60my0myq3m02.jpg?KID=imgbed,tva&Expires=1732909063&ssig=pz61CO3qma",潇湘晨报,https://weibo.com/u/1655444627,0
5106094848084881,15209,28,5,未知,考考你：英语“厕所”怎么说？#专家谈无性别公厕改造#【#专家称1:1男女公厕面积是表面公平#：忽略了男性小便池面积更小的事实】 http://t.cn/A6mthIQ8 ​,140,2024-11-29,榜单,https://weibo.com/5106094848084881/P2yyoxVfj,"https://tvax3.sinaimg.cn/crop.0.0.600.600.180/008cHdLily8h8vgz2g178j30go0go0tm.jpg?KID=imgbed,tva&Expires=1732909063&ssig=cdLJTTiqrC",九派新闻,https://weibo.com/u/7516679696,0
5106139240603273,339878,47589,211799,浙江,更新一下日常ƪ(˘⌣˘)ʃ ​,24,2024-11-29,榜单,https://weibo.com/5106139240603273/P2zI02wWd,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/002R448Kly8hqbb0m7279j60e80e80t802.jpg?KID=imgbed,tva&Expires=1732909063&ssig=5%2Fa23vkSYv",白鹿my,https://weibo.com/u/2616380702,0
5106039724970657,50809,2504,1864,北京,要强的女人@宋茜 ~，咱以蟹代酒，祝我们快乐！cheers~ ​,50,2024-11-29,榜单,https://weibo.com/5106039724970657/P2x7ukR5T,"https://tva1.sinaimg.cn/crop.0.0.180.180.180/473a86d1jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1732909063&ssig=daBbL900fj",陈好,https://weibo.com/u/1195017937,0
5106097679761587,2819850,463829,635673,重庆,记录⌚️ ​,8,2024-11-29,榜单,https://weibo.com/5106097679761587/P2yCXEXqX,"https://tvax2.sinaimg.cn/crop.261.201.600.600.180/6ade4348ly8ge5avdm8jbj20u00u075k.jpg?KID=imgbed,tva&Expires=1732909063&ssig=7Fc8FCIbiT",X玖少年团肖战DAYTOY,https://weibo.com/u/1792951112,0
5106146651671600,10684,404,305,福建,用实际行动 支持新疆棉 ​,21,2024-11-29,榜单,https://weibo.com/5106146651671600/P2zTX70Ri,"https://tvax2.sinaimg.cn/crop.0.0.1068.1068.180/002htjGxly8guxp7n5zpej60to0to0uo02.jpg?KID=imgbed,tva&Expires=1732909063&ssig=jiQVIhP5Zd",吴荣照,https://weibo.com/u/2090450561,0
5105737149711574,33589,2709,501,未知,【#美国女子抱婴儿袭警母女都被射杀# 女子患产后抑郁此前与孩子奶奶发生冲突】#美产后抑郁母亲抱娃袭警母女被射杀# 11月27日，美国一女子和怀中孩子遭警察开枪射杀，事发前女子持刀袭警的执法记录仪画面曝光。事件于11月7日发生在密苏里州，该女子与孩子的奶奶发生肢体冲突。随后孩子的奶奶报警，警方 ​,535,2024-11-28,榜单,https://weibo.com/5105737149711574/P2pfsEKqi,"https://tvax4.sinaimg.cn/crop.0.0.1000.1000.180/005P9ygYly1h8vgnwikx2j30rs0rsgn3.jpg?KID=imgbed,tva&Expires=1732909063&ssig=t62dSZFlrC",世面,https://weibo.com/u/5336533996,0
5106037213890358,21522,1017,447,未知,【#印政府还在用被封杀4年的中国APP# 】2020年，印度高调以“印度主权和完整、印度国防、国家安全和公共秩序”为由，宣布封禁59款中国企业研发的手机APP。但美国科技媒体rest of world当地时间11月26日报道，据该媒体调查发现，印度多个政府部门仍然在使用其中的一款软件——“扫描全能王”（英文名：C ​,533,2024-11-29,榜单,https://weibo.com/5106037213890358/P2x3rgk3I,"https://tvax3.sinaimg.cn/crop.6.8.591.591.180/707e96d5ly8h8vg9v0hpjj20go0gowf6.jpg?KID=imgbed,tva&Expires=1732909063&ssig=lXuhlSjKas",观察者网,https://weibo.com/u/1887344341,0
5105956108632584,11295,864,1348,美国,事实就是事实。251 名哈马斯绑架人质中没有中国人，没有华侨，只有一个 Noa也被解救了。现附上视频中251 人人质名单，以及中国公民在 10 月 7 日遇害者以色列政府公布名单。黑的还能被你们一群人说白了？（而且，你们是有多恶毒，希望有中国人质？）#向水军说不##黑的永远不是白的# ​,261,2024-11-29,榜单,https://weibo.com/5105956108632584/P2uWCAdJe,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/6d2051b5ly8hqce2h3wucj20e80e8wf3.jpg?KID=imgbed,tva&Expires=1732909063&ssig=6E0p5Ybuno",徐德智在UN,https://weibo.com/u/1830834613,0
5105653238728607,60213,3020,1004,未知,"【#上海民警多次猥亵继女母亲发声#】#上海民警猥亵继女案开庭# 
虹口区检察院出具的起诉书显示，上海市公安局民警刘某涛于2010至2012年期间，及2015年8月16日、2018年11月中旬和2021年3月某日，多次对继女实施猥亵，检察院以刘某涛涉嫌猥亵儿童罪、强制猥亵罪提起公诉。   
孩子母亲李女士表示，她曾多 ​",461,2024-11-28,榜单,https://weibo.com/5105653238728607/P2n47ACHZ,"https://tvax4.sinaimg.cn/crop.0.0.826.826.180/001O24LNly8h8viu4nck1j60my0myq3m02.jpg?KID=imgbed,tva&Expires=1732909063&ssig=pz61CO3qma",潇湘晨报,https://weibo.com/u/1655444627,0
5106034995366762,121658,29843,31792,浙江,优雅的女人@陈好 ～来，干了这只蟹！cheers～ ​,42,2024-11-29,榜单,https://weibo.com/5106034995366762/P2wZRmw8G,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/003aqd7bly8hvh0bswqiaj60e80e8glp02.jpg?KID=imgbed,tva&Expires=1732909063&ssig=LvFbw8tSYc",宋茜,https://weibo.com/u/2902408801,0
5105679470166938,10397,781,1509,未知,#谢谢你们为我们拼来家国安宁#【今天，#以国之名接英雄回家#】阔别祖国70多年后，今天，43位志愿军烈士遗骸回到祖国怀抱。运-20接迎、歼-20护航、“过水门”……以国之名，最高礼遇，#志愿军烈士回国仪式感太催泪#↓↓山河无恙，家国皆安，英魂请安息！（摄影/邱宇哲）​​​,255,2024-11-28,榜单,https://weibo.com/5105679470166938/P2nKr0Hqy,"https://tvax4.sinaimg.cn/crop.0.0.1018.1018.180/0033ImPzly8h8vgemh8kxj60sa0sadgw02.jpg?KID=imgbed,tva&Expires=1732909063&ssig=EnMVo3RyMq",人民日报,https://weibo.com/u/2803301701,0
5106132626970333,14005,973,2761,江苏,和兄弟们一起。。 这次 lqs 买单了 谢谢大哥！ ​,43,2024-11-29,榜单,https://weibo.com/5106132626970333/P2zxktfiJ,"https://tvax1.sinaimg.cn/crop.0.0.1006.1006.180/0068LqRsly8g9rlmayx3jj30ry0ryq4p.jpg?KID=imgbed,tva&Expires=1732909063&ssig=KUT2d9V2we",FPXGimGoon,https://weibo.com/u/5626312354,0
5106122675719572,77287,3377,359,湖南,#湖南台员工为麦琳发声#湖南台员工谈麦琳被全网吐槽为其发声“再见爱人里面只有麦琳一个人是素人，她只是把整个节目录制当成了可以宣泄情绪的平台。把以往压抑在心里的那些细微的不满跟自私，扩大化的去表达了。但是她真的是一个可以为了烤鸡为难朋友？不顾对方可以说孩子跟钱我都要的人吗？如果她真的 ​,413,2024-11-29,榜单,https://weibo.com/5106122675719572/P2zhhnZVa,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/005JuQwXly8htiatq49yej30u00u0q2z.jpg?KID=imgbed,tva&Expires=1732909063&ssig=L1zoVgaFok",真不想剪头发,https://weibo.com/u/5252951051,1
5106113118997795,82115,7869,7836,北京,"祝绪丹好！猫狗鸡柳坏！[哼]
啦啦啦啦啦啦啦啦啦啦！ ​",49,2024-11-29,榜单,https://weibo.com/5106113118997795/P2z1RBKJJ,"https://tvax3.sinaimg.cn/crop.0.0.489.489.180/84520c25ly8hv6wknc8grj20dl0dl0t1.jpg?KID=imgbed,tva&Expires=1732909063&ssig=%2BbCUXLduXc",祝绪丹Bambi,https://weibo.com/u/2219969573,0
5106073181096672,13269,1651,944,未知,"【#外交部回应优衣库创始人涉新疆棉表态#】#人民现场# 11月29日，外交部发言人毛宁主持例行记者会。有记者问，据报道，优衣库创始人柳井正近日在接受采访时明确表示，优衣库不使用来自中国新疆地区的棉花。发言人有何评论？
对此，毛宁表示，新疆地区的棉花是世界上最好的棉花之一。我们希望有关企业能 ​",363,2024-11-29,榜单,https://weibo.com/5106073181096672/P2xZs4Big,"https://tvax3.sinaimg.cn/crop.0.0.600.600.180/7aa05215ly8hbkldrdiooj20go0gojs9.jpg?KID=imgbed,tva&Expires=1732909063&ssig=UACKH5tVAx",人民视频,https://weibo.com/u/2057327125,0
5105977831457981,190660,3849,880,未知,#鹿晗直播听到了关晓彤声音#救命！鹿晗半夜直播31秒左右好像听到了关晓彤的声音，#鹿晗直播疑似关晓彤在旁边#嗑到了嗑到了！[舔屏]居然还有人说他俩分手，人家俩好着呢！http://t.cn/A6m52klX ​,178,2024-11-29,榜单,https://weibo.com/5105977831457981/P2vvF67hP,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/a7f185d9ly8hci2s10e8xj20u00u0mzh.jpg?KID=imgbed,tva&Expires=1732909065&ssig=stVpN9hbO3",鲜娱视界,https://weibo.com/u/2817623513,0
5106174993370638,39160,508,197,河北,#周芯竹发文回应#周芯竹发文回应分手事件，并抛出聊天记录 ，内容有些露骨[哆啦A梦害怕]#周芯竹回应分手事件# ​,102,2024-11-29,榜单,https://weibo.com/5106174993370638/P2ADFe8R8,"https://tvax4.sinaimg.cn/crop.0.0.960.960.180/005Uz0c6ly8hsfdvx2041j30qo0qodhb.jpg?KID=imgbed,tva&Expires=1732909065&ssig=lnqn7jcZbj",人类治愈研究员,https://weibo.com/u/5416481206,1
5106098400662474,28872,1083,485,未知,"#肖战糙汉文男主##肖战海边记录#

代了好一本糙汉文啊。。。🥹🥹
海边 胡茬特别有意境…想看肖战演硬汉了、、 ​",106,2024-11-29,榜单,https://weibo.com/5106098400662474/P2yE82Ml4,"https://tvax4.sinaimg.cn/crop.0.0.1022.1022.180/007blzxMly8h8v0vsbggoj30se0sewg5.jpg?KID=imgbed,tva&Expires=1732909065&ssig=d9X%2FAXXzK1",麻花娱乐,https://weibo.com/u/6580611042,0
5106113715112755,283412,29827,105739,北京,👁️ #小范日记本也可能是周记本# ​,33,2024-11-29,榜单,https://weibo.com/5106113715112755/P2z2Pls3N,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/6f0b57d3ly8hmkq8r2if2j20u00u0jt7.jpg?KID=imgbed,tva&Expires=1732909065&ssig=5DubRaVGg0",范丞丞Adam0616,https://weibo.com/u/5350509769,0
5106112743604278,4764,2762,3522,北京,作为华为骨灰级用户，我对华为Mate系列有着特别的情感。十二年的不断探索与创新，使得华为Mate系列成为了科技与美学完美结合的典范。我手上这台华为Mate 70 Pro+更是强得飞起，给我留下了深刻的印象。它采用的航空级钛金属材质，不仅赋予了手机一种前所未有的坚固与耐用，还通过独特的“高亮钛玄武架构 ​,547,2024-11-29,榜单,https://weibo.com/5106112743604278/P2z1gf7Dw,"https://tvax2.sinaimg.cn/crop.0.0.1068.1068.180/59d8df1aly8gsq5ilrvtpj20to0togr9.jpg?KID=imgbed,tva&Expires=1732909065&ssig=EL57ypGFek",颜描锦,https://weibo.com/u/1507385114,1
5105687443013710,30967,7,14,未知,"小调查：你能接受多少钱的羽绒服？
#羽绒服敢卖199赌的就是你不懂##电商人揭露直播间羽绒服销售内幕# http://t.cn/A6mGO77T ​",115,2024-11-28,榜单,https://weibo.com/5105687443013710/P2nXicE0e,"https://tvax2.sinaimg.cn/crop.0.0.640.640.180/001PQmVoly8h8vgdozraej60hs0hs74y02.jpg?KID=imgbed,tva&Expires=1732909065&ssig=JmR%2FnPo9vk",南方日报,https://weibo.com/u/1682207150,0
5106107682657085,31212,8609,9830,新加坡,"以歌為筆，繪夢佛山
12月21日 D.N.A音樂節
讓我們描繪旋律的邊界
共同記錄下相聚的珍貴時刻
@DNAfactory_Official
#DNA音乐节##林俊杰官宣DNA音乐节# ​",139,2024-11-29,榜单,https://weibo.com/5106107682657085/P2yT6b9ed,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/001iTAiely8hvuw9ik5o1j60u00u0dhf02.jpg?KID=imgbed,tva&Expires=1732909065&ssig=PJD4JD6o3X",林俊杰,https://weibo.com/u/1195354434,0
5106004887080322,16743,768,131,北京,【#巴黎世家售出8天后要顾客补1147元#[鄙视]】#花1万买巴黎世家8天后被要求补钱# 10月，小李（化名）在成都SKP巴黎世家花1万买了3件衣服，8天后收到柜姐的微信，要她补交1147元差价？！柜姐解释说，因为衣服的折扣突然取消了，她可以选择补差价或者把衣服退回店里。小李很迷惑，衣服买回家这么久，折扣 ​,477,2024-11-29,榜单,https://weibo.com/5106004887080322/P2wditHUK,"https://tvax3.sinaimg.cn/crop.0.0.999.999.180/6f0b57d3ly8h8viqmdzovj20rr0rrdh4.jpg?KID=imgbed,tva&Expires=1732909065&ssig=GwU%2F61JjdD",黑猫投诉,https://weibo.com/u/6421111471,0
5105785447650967,30222,2268,560,未知,【认识两个月后 #老师向家长借60多万买房还钱困难#？】张女士反映，儿子上小学时，一位老师开口向她借钱，说是要买房，当时想着做个人情，借了30万给对方。据张女士了解，那位老师一共向四位家长借了66万，家长们现在想让对方还钱，有点难。 http://t.cn/A6mqc7Sg ​,244,2024-11-28,榜单,https://weibo.com/5105785447650967/P2qvmw6mH,"https://tvax1.sinaimg.cn/crop.0.0.443.443.180/8b207e62ly8h8vhxj28r3j20cb0cb74s.jpg?KID=imgbed,tva&Expires=1732909065&ssig=1fCmK%2FDKcr",1818黄金眼,https://weibo.com/u/2334162530,0
